"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated.Vegetation","Identification.Notes","NOBO.Detected.","Notes","X...gray.columns.not.cleaned"
"priv007","mo_priv007","mo","prescribed_grazing","mo",7,8,2024,2,1440,"WB",83,2,50,"BUTT",4,"F","none","Pieridae","see veg survey","",""
"priv008","mo_priv008","mo","prescribed_grazing","mo",7,8,2024,2,1545,"WB",84,2,50,"BUTT",20,"F","none","Pieridae","see veg survey","",""
"priv008","mo_priv008","mo","prescribed_grazing","mo",7,8,2024,2,1545,"WB",84,2,50,"BUTT",20,"F","none","Pieridae","see veg survey","",""
"priv008","mo_priv008","mo","prescribed_grazing","mo",7,8,2024,2,1545,"WB",84,2,50,"BUTT",0.25,"F","none","Pieridae","see veg survey","",""
"priv008","mo_priv008","mo","prescribed_grazing","mo",7,8,2024,2,1545,"WB",84,2,50,"BUTT",15,"F","none","Pieridae","see veg survey","",""
"priv008","mo_priv008","mo","prescribed_grazing","mo",7,8,2024,2,1545,"WB",84,2,50,"BUTT",1,"F","none","Nymphalidae","see veg survey","",""
"priv008","mo_priv008","mo","prescribed_grazing","mo",7,8,2024,2,1545,"WB",84,2,50,"BUTT",3,"F","none","Pieridae","see veg survey","",""
"priv008","mo_priv008","mo","prescribed_grazing","mo",7,8,2024,2,1545,"WB",84,2,50,"SBB",0.25,"R","t-post","","see veg survey","",""
"priv008","mo_priv008","mo","prescribed_grazing","mo",7,8,2024,2,1545,"WB",84,2,50,"BUTT",8,"F","none","Pieridae","see veg survey","",""
"priv009","mo_priv009","mo","prescribed_grazing","mo",7,8,2024,3,1529,"IS",83,3,50,"BUTT",15.5,"F","none","sulphur","see veg survey","",""
"priv009","mo_priv009","mo","prescribed_grazing","mo",7,8,2024,3,1529,"IS",83,3,50,"BUTT",6.25,"F","none","sulphur","see veg survey","",""
"priv009","mo_priv009","mo","prescribed_grazing","mo",7,8,2024,3,1529,"IS",83,3,50,"BUTT",5.75,"F","none","sulphur","see veg survey","",""
"priv009","mo_priv009","mo","prescribed_grazing","mo",7,8,2024,3,1529,"IS",83,3,50,"BUTT",6,"F","none","sulphur","see veg survey","",""
"priv009","mo_priv009","mo","prescribed_grazing","mo",7,8,2024,3,1529,"IS",83,3,50,"BUTT",12.25,"F","none","Nymphalidae","see veg survey","",""
"priv010","mo_priv010","mo","prescribed_grazing","mo",7,8,2024,3,1122,"IS",78,2,75,"BUTT",8.25,"F","none","Pieridae","see veg survey","",""
"priv010","mo_priv010","mo","prescribed_grazing","mo",7,8,2024,3,1122,"IS",78,2,75,"BUTT",11.75,"F","none","Pieridae","see veg survey","",""
"priv010","mo_priv010","mo","prescribed_grazing","mo",7,8,2024,3,1122,"IS",78,2,75,"BUTT",0.25,"F","none","Pieridae","see veg survey","",""
"priv010","mo_priv010","mo","prescribed_grazing","mo",7,8,2024,3,1122,"IS",78,2,75,"BUTT",6,"R","grass","Nymphalidae","see veg survey","",""
"priv010","mo_priv010","mo","prescribed_grazing","mo",7,8,2024,3,1122,"IS",78,2,75,"BUTT",6.5,"F","none","Nymphalidae","see veg survey","",""
"priv010","mo_priv010","mo","prescribed_grazing","mo",7,8,2024,3,1122,"IS",78,2,75,"BUTT",2.75,"F","none","Nymphalidae","see veg survey","",""
"priv010","mo_priv010","mo","prescribed_grazing","mo",7,8,2024,3,1122,"IS",78,2,75,"BB",0.25,"F","none","","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"MNB",0.5,"F","none","","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"SBB",0.1,"F","none","","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",15,"F","none","Pieridae","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"MNB",2.5,"N","Fleabane","","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",10,"F","none","Nymphalidae","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",1,"F","none","Pieridae","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",0.5,"N","red clover","skipper","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",0.1,"F","none","Pieridae","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",4,"F","none","Pieridae","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",15,"F","none","Pieridae","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"SGB",0.5,"F","none","","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",10,"F","none","Pieridae","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",0.1,"F","none","blue Lycaenidae","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BB",4,"N","red clover","","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BB",1.5,"N","red clover","","see veg survey","",""
"priv011","mo_priv011","mo","prescribed_grazing","mo",7,8,2024,3,1210,"WB",80,2,50,"BUTT",0.5,"F","none","Nymphalidae","see veg survey","",""
"priv012","mo_priv012","mo","prescribed_grazing","mo",7,8,2024,3,1323,"IS",81,2,25,"BUTT",15.5,"F","none","","see veg survey","",""
"priv012","mo_priv012","mo","prescribed_grazing","mo",7,8,2024,3,1323,"IS",81,2,25,"BUTT",1.5,"F","none","swallowtail","see veg survey","",""
"priv012","mo_priv012","mo","prescribed_grazing","mo",7,8,2024,3,1323,"IS",81,2,25,"BUTT",2,"F","none","Pieridae","see veg survey","",""
"priv012","mo_priv012","mo","prescribed_grazing","mo",7,8,2024,3,1323,"IS",81,2,25,"BUTT",3.25,"F","none","swallowtail","see veg survey","",""
"priv012","mo_priv012","mo","prescribed_grazing","mo",7,8,2024,3,1323,"IS",81,2,25,"BUTT",0.75,"F","none","Pieridae","see veg survey","",""
"priv012","mo_priv012","mo","prescribed_grazing","mo",7,8,2024,3,1323,"IS",81,2,25,"BUTT",0.25,"F","none","swallowtail","see veg survey","",""
"priv012","mo_priv012","mo","prescribed_grazing","mo",7,8,2024,3,1323,"IS",81,2,25,"BUTT",5.5,"N","beebalm","swallowtail","see veg survey","",""
"priv012","mo_priv012","mo","prescribed_grazing","mo",7,8,2024,3,1323,"IS",81,2,25,"BUTT",4.25,"F","none","Pieridae","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"MNB",0.5,"F","none","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"SGB",0.75,"N","coneflower","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"MNB",0.75,"N","coneflower","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"BUTT",1,"N","mountain mint","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"CB",3,"F","none","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"MNB",3,"F","none","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"MNB",1.5,"F","none","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"BUTT",3,"F","none","blue Lycaenidae","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"BUTT",4,"F","none","Nymphalidae","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"MNB",5,"N","coneflower","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"MNB",1.5,"F","none","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"MNB",0.5,"N","coneflower","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"MNB",0.1,"F","none","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"BB",7,"F","none","","see veg survey","",""
"priv001","mo_priv001","mo","wildlife_hab_planting","mo",7,9,2024,3,1130,"WB",77,2,100,"BB",1,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"BB",0.5,"F","none","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",1.75,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",3.25,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"BUTT",4,"F","none","blue Lycaenidae","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",0.25,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",0.75,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",0.25,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"BB",1.25,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"BUTT",3.25,"F","none","blue Lycaenidae","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"BUTT",0.5,"F","none","blue Lycaenidae","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",1,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",1.25,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",1.5,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",1,"N","coneflower","","see veg survey","",""
"priv002","mo_priv002","mo","wildlife_hab_planting","mo",7,9,2024,3,1030,"IS",75,2,100,"MNB",0.25,"F","none","","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"BUTT",4.75,"F","none","","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"BUTT",0.75,"F","none","blue Lycaenidae","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"SGB",1.5,"N","coneflower","","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"BUTT",0.5,"F","none","blue Lycaenidae","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"BUTT",3.25,"R","grass","blue Lycaenidae","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"BUTT",4.5,"F","none","blue Lycaenidae","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"BB",5.25,"N","coneflower","","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"BUTT",4.5,"F","none","","see veg survey","",""
"priv003","mo_priv003","mo","wildlife_hab_planting","mo",7,9,2024,3,1239,"IS",77,1,100,"MNB",4,"N","coneflower","","see veg survey","",""
"priv043","mo_priv043","mo","wildlife_hab_planting","mo",7,9,2024,3,1335,"WB",75,0,100,"no_bees",NA,"n/a","none","","see veg survey","no pollinators",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BUTT",4,"F","none","blue Lycaenidae","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BUTT",1,"N","Lotus","skipper","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BUTT",1,"F","none","blue Lycaenidae","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BUTT",3,"N","Lotus","blue Lycaenidae","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",4,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",4.5,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",0.25,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BUTT",0.5,"F","none","blue Lycaenidae","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",3,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",5,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"MNB",0.5,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",0.25,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BUTT",1,"N","Lotus","blue Lycaenidae","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"MNB",1,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",1,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BB",1,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BB",2,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"BUTT",1.5,"R","none","blue Lycaenidae","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",1.5,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",0.5,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"MNB",0.5,"N","Lotus","","see veg survey","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",7,10,2024,3,1620,"WB",87,2,25,"HB",1,"F","none","","see veg survey","",""
"priv005","mo_priv005","mo","wildlife_hab_planting","mo",7,10,2024,3,1645,"WB",87,5,100,"survey_not_conducted",NA,"n/a","none","","see veg survey","Not conducted because of wind",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"MNB",0.75,"N","Verbena","","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"SBB",0.25,"N","Coreopsis","","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"BUTT",4,"F","none","blue Lycaenidae","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"SBB",1,"N","black-eyed susan","","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"BUTT",8,"F","none","Pieridae","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"MNB",3,"N","beebalm","","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"BUTT",15,"F","none","","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"CB",4,"F","none","","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"BUTT",2.5,"R","none","blue Lycaenidae","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"BUTT",2.5,"R","none","blue Lycaenidae","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"MNB",1.5,"F","none","","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"BUTT",0.5,"N","black-eyed susan","Nymphalidae","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"BUTT",2,"F","none","Pieridae","see veg survey","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",7,10,2024,3,1335,"WB",85,1,50,"MNB",3,"N","black-eyed susan","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"SGB",1.25,"N","black-eyed susan","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"HB",2.5,"N","white clover","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"HB",2.5,"N","white clover","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"BUTT",3,"R","none","blue Lycaenidae","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"BUTT",2,"F","none","blue Lycaenidae","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"HB",1.5,"F","none","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"SBB",0.1,"N","Fleabane","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"HB",2.5,"N","white clover","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"BUTT",0.5,"F","none","blue Lycaenidae","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"CB",2,"F","none","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"CB",1,"F","none","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"BB",0,"N","beebalm","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"SGB",1.5,"N","Carduus","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"BUTT",1.5,"F","none","blue Lycaenidae","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"HB",0.1,"F","none","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"HB",1,"N","white clover","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"SGB",0,"F","none","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"HB",0.1,"N","white clover","","see veg survey","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",7,10,2024,3,1030,"WB",81,2,0,"BUTT",2,"F","none","","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",5,"F","none","blue Lycaenidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",0.25,"F","none","Pieridae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",6.25,"F","none","swallowtail","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",6.5,"F","none","Pieridae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",4.75,"F","none","blue Lycaenidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",4.5,"F","none","Nymphalidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",0.25,"F","none","Pieridae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",0.5,"F","none","blue Lycaenidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",3.5,"F","none","Pieridae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"MNB",1.5,"N","Chamaecrista","","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",1,"F","none","blue Lycaenidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",0.75,"F","none","blue Lycaenidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"SGB",0.25,"N","Fleabane","","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",0.5,"F","none","Pieridae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",0.25,"F","none","blue Lycaenidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",1.25,"F","none","blue Lycaenidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",4.5,"F","grass","blue Lycaenidae","see veg survey","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",7,10,2024,3,1137,"IS",83,3,0,"BUTT",0.25,"F","none","skipper","see veg survey","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",7,15,2024,3,1015,"WB",86,2,25,"BB",0.25,"N","Calystegia","","see veg survey","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",7,15,2024,3,1015,"WB",86,2,25,"BUTT",9,"F","none","skipper","see veg survey","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",7,15,2024,3,1015,"WB",86,2,25,"CB",0.5,"F","none","","see veg survey","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",7,15,2024,3,1015,"WB",86,2,25,"BUTT",7,"F","none","Pieridae","see veg survey","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",7,15,2024,3,1015,"WB",86,2,25,"MNB",1.5,"F","none","","see veg survey","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",7,15,2024,3,1015,"WB",86,2,25,"BB",3,"F","none","","see veg survey","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",7,15,2024,3,1015,"WB",86,2,25,"SBB",2.5,"N","Convolvulus","","see veg survey","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",7,15,2024,3,1015,"WB",86,2,25,"CB",1,"F","none","","see veg survey","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",7,15,2024,3,1215,"WB",90,2,0,"MNB",2.5,"N","Heliopsis","MEGACHILE","see veg survey","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",7,15,2024,3,1215,"WB",90,2,0,"BUTT",2,"F","none","blue Lycaenidae","see veg survey","",""
"priv040","mo_priv040","mo","wildlife_hab_planting","mo",7,15,2024,3,1130,"IS",89,1,0,"BUTT",0.25,"F","none","skipper","see veg survey","",""
"priv040","mo_priv040","mo","wildlife_hab_planting","mo",7,15,2024,3,1130,"IS",89,1,0,"BUTT",6.5,"F","none","TINY PALE?","see veg survey","",""
"priv040","mo_priv040","mo","wildlife_hab_planting","mo",7,15,2024,3,1130,"IS",89,1,0,"BUTT",4.25,"F","none","blue Lycaenidae","see veg survey","",""
"priv040","mo_priv040","mo","wildlife_hab_planting","mo",7,15,2024,3,1130,"IS",89,1,0,"BUTT",3.75,"F","none","blue Lycaenidae","see veg survey","",""
"priv040","mo_priv040","mo","wildlife_hab_planting","mo",7,15,2024,3,1130,"IS",89,1,0,"SBB",2.5,"N","Coreopsis","","see veg survey","",""
"priv040","mo_priv040","mo","wildlife_hab_planting","mo",7,15,2024,3,1130,"IS",89,1,0,"BUTT",0.25,"F","none","blue Lycaenidae","see veg survey","",""
"priv041","mo_priv041","mo","wildlife_hab_planting","mo",7,15,2024,3,1306,"IS",92,3,0,"BUTT",3,"F","none","SMALL & ORANGE (LYCANID SIZE)","see veg survey","",""
