"short_point_id","full_point_id","state","month","day","year","visit","observer","genus","species","flowers_or_inflorescences","flowers","stems","flowers_per_stem","Notes.Photos","common_name","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8"
"priv016","ks_priv016","ks",7,9,2025,4,"MC","Cirsium","undulatum","flowers",1,1,1,"MC, 10:39","wavyleaf thistle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","ks_priv016","ks",7,9,2025,4,"MC","Dalea","candida","flowers",132,6,22,"no","white prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","ks_priv016","ks",7,9,2025,4,"MC","Amorpha","canescens","flowers",152,4,38,"no","leadplant","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",7,11,2025,4,"RR","Medicago","lupulina","inflorescences",100,20,5,"no","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",7,11,2025,4,"RR","Dalea","purpurea","flowers",15,1,15,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",7,11,2025,4,"RR","Dalea","purpurea","flowers",90,45,2,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",7,11,2025,4,"RR","Verbena","stricta","flowers",18,1,18,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",7,11,2025,4,"RR","Verbena","stricta","flowers",48,8,6,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv021","ks_priv021","ks",7,11,2025,4,"MC","Dalea","purpurea","flowers",18,18,1,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv021","ks_priv021","ks",7,11,2025,4,"MC","Medicago","lupulina","inflorescences",1,1,1,"no","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv021","ks_priv021","ks",7,11,2025,4,"MC","Dalea","purpurea","flowers",30,10,3,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv021","ks_priv021","ks",7,11,2025,4,"MC","Verbena","stricta","flowers",48,4,12,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","ks_priv019","ks",7,11,2025,4,"RR","Erigeron","strigosus","flowers",6,1,6,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","ks_priv019","ks",7,11,2025,4,"RR","Vernonia","baldwinii","flowers",2,1,2,"RR, 10:53","western ironweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",7,11,2025,4,"MC","Verbena","stricta","flowers",390,26,15,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",7,11,2025,4,"MC","Verbena","stricta","flowers",1080,12,90,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",7,11,2025,4,"MC","Carduus","nutans","flowers",6,1,6,"no","musk thistle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",7,11,2025,4,"MC","Carduus","nutans","flowers",3,1,3,"no","musk thistle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",7,11,2025,4,"MC","MeliLotus","officinalis","flowers",200,1,200,"no","yellow sweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",7,11,2025,4,"MC","Dalea","purpurea","flowers",5,1,5,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",7,11,2025,4,"MC","Glandularia","pulchella","flowers",6,1,6,"MC, 11:10","dakota mock vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv030","ks_priv030","ks",7,13,2025,4,"MC","none","none","none",0,0,0,"n/a","none","no flowers detected",NA,NA,NA,NA,NA,NA,NA,NA
"priv027","ks_priv027","ks",7,13,2025,4,"RR","none","none","none",0,0,0,"n/a","none","no flowers detected",NA,NA,NA,NA,NA,NA,NA,NA
"priv029","ks_priv029","ks",7,13,2025,4,"MC","Erigeron","strigosus","flowers",4,1,4,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv029","ks_priv029","ks",7,13,2025,4,"MC","Linum","sulcatum","flowers",4,2,2,"no","grooved yellow flax","",NA,NA,NA,NA,NA,NA,NA,NA
"priv029","ks_priv029","ks",7,13,2025,4,"MC","Dianthus","armeria","flowers",3,3,1,"no","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv029","ks_priv029","ks",7,13,2025,4,"MC","Ruellia","humilis","flowers",1,1,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv026","ks_priv026","ks",7,13,2025,4,"RR","Linum","sulcatum","flowers",8,8,1,"no","grooved yellow flax","",NA,NA,NA,NA,NA,NA,NA,NA
"priv026","ks_priv026","ks",7,13,2025,4,"RR","Erigeron","strigosus","flowers",2,1,2,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv026","ks_priv026","ks",7,13,2025,4,"RR","Verbena","stricta","flowers",32,4,8,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv026","ks_priv026","ks",7,13,2025,4,"RR","Ruellia","humilis","flowers",2,2,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv028","ks_priv028","ks",7,13,2025,4,"RR","MeliLotus","albus","flowers",102490,554,185,"no","white sweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv028","ks_priv028","ks",7,13,2025,4,"RR","MeliLotus","albus","flowers",2775,5,555,"no","white sweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv028","ks_priv028","ks",7,13,2025,4,"RR","Linum","sulcatum","flowers",2,1,2,"no","grooved yellow flax","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",7,14,2025,4,"MC","Dalea","purpurea","flowers",35,5,7,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",7,14,2025,4,"MC","Dalea","purpurea","flowers",80,4,20,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",7,14,2025,4,"MC","Dalea","purpurea","flowers",150,1,150,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",7,14,2025,4,"MC","Linum","sulcatum","flowers",2,2,1,"no","grooved yellow flax","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",7,14,2025,4,"MC","Solidago","missouriensis","flowers",15,3,5,"MC, 10:23","missouri goldenrod","goldenrod just began blooming",NA,NA,NA,NA,NA,NA,NA,NA
"priv032","ks_priv032","ks",7,14,2025,4,"RR","Dalea","purpurea","flowers",6,2,3,"no","purple prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv032","ks_priv032","ks",7,14,2025,4,"RR","Asclepias","verticillata","flowers",6,1,6,"no","whorled milkweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",7,14,2025,4,"RR","Verbena","stricta","flowers",48,4,12,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",7,14,2025,4,"RR","MeliLotus","officinalis","flowers",15,1,15,"no","yellow sweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",7,14,2025,4,"RR","Convolvulus","arvensis","flowers",1,1,1,"RR, 11:32","field bindweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",7,14,2025,4,"RR","Ratibida","columnifera","flowers",2,2,1,"no","upright prairie coneflower","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",7,14,2025,4,"RR","none","none","none",0,0,0,"n/a","none","no flowers detected, hoary vervain throughout the field",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",7,14,2025,4,"MC","Verbena","stricta","flowers",7,1,7,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",7,14,2025,4,"MC","Ruellia","humilis","flowers",1,1,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv017","ks_priv017","ks",7,15,2025,4,"RR","none","none","none",0,0,0,"n/a","none","no flowers detected",NA,NA,NA,NA,NA,NA,NA,NA
"priv061","ks_priv061","ks",7,15,2025,4,"MC","Torilis","arvensis","flowers",28,2,14,"no","common hedge parsley","",NA,NA,NA,NA,NA,NA,NA,NA
"priv053","ks_priv053","ks",7,20,2025,4,"RR","Teucrium","canadense","flowers",15,5,3,"no","american germander","",NA,NA,NA,NA,NA,NA,NA,NA
"priv053","ks_priv053","ks",7,20,2025,4,"RR","Hylodesmum","glutinosum","flowers",24,12,2,"RR, 9:02","pointed-leaved tick-trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv053","ks_priv053","ks",7,20,2025,4,"RR","Hylodesmum","glutinosum","flowers",10,1,10,"RR, 9:02","pointed-leaved tick-trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv053","ks_priv053","ks",7,20,2025,4,"RR","Agrimonia","gryposepala","flowers",12,2,6,"RR, 9:03","tall hairy agrimony","",NA,NA,NA,NA,NA,NA,NA,NA
"priv053","ks_priv053","ks",7,20,2025,4,"RR","Geum","canadense","flowers",2,1,2,"no","white avens","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",7,20,2025,4,"MC","Ruellia","humilis","flowers",1,1,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",7,20,2025,4,"MC","Daucus","carota","flowers",144,2,72,"no","wild carrot","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",7,20,2025,4,"MC","Ratibida","pinnata","flowers",1,1,1,"no","grey-headed coneflower","",NA,NA,NA,NA,NA,NA,NA,NA
"priv047","ks_priv047","ks",7,20,2025,4,"MC","Helianthus","annuus","flowers",1,1,1,"MC, 11:01","common sunflower","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","ks_priv044","ks",7,20,2025,4,"RR","Pediomelum","tenuiflorum","flowers",12,4,3,"no","slimflower scurfpea","field is mostly tall forbes",NA,NA,NA,NA,NA,NA,NA,NA
"priv042","ks_priv042","ks",7,20,2025,4,"RR","Helianthus","maximiliani","flowers",1,1,1,"no","maximilian sunflower","",NA,NA,NA,NA,NA,NA,NA,NA
"priv042","ks_priv042","ks",7,20,2025,4,"RR","Asclepias","verticillata","flowers",26,1,26,"no","whorled milkweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv038","ks_priv038","ks",7,22,2025,4,"RR","Ruellia","humilis","flowers",6,6,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv038","ks_priv038","ks",7,22,2025,4,"RR","Solanum","carolinense","flowers",1,1,1,"no","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv038","ks_priv038","ks",7,22,2025,4,"RR","Verbena","stricta","flowers",10,2,5,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv039","ks_priv039","ks",7,22,2025,4,"MC","none","none","none",0,0,0,"no","none","no flowers detected",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Chamaecrista","fasciculata","flowers",1,1,1,"MC, 10:58","partridge pea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Teucrium","canadense","flowers",48,4,12,"no","american germander","",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Ruellia","humilis","flowers",22,22,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Erigeron","strigosus","flowers",176,16,11,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Erigeron","strigosus","flowers",45,9,5,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Chamaecrista","fasciculata","flowers",3,1,3,"no","partridge pea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Dianthus","armeria","flowers",2,1,2,"no","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Erigeron","strigosus","flowers",160,8,20,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv037","ks_priv037","ks",7,22,2025,4,"MC","Rudbeckia","hirta","flowers",4,2,2,"no","black-eyed susan","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","ks_priv045","ks",7,22,2025,4,"RR","Ruellia","humilis","flowers",9,9,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","ks_priv045","ks",7,22,2025,4,"RR","Dalea","candida","flowers",84,7,12,"no","white prairie clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv046","ks_priv046","ks",7,22,2025,4,"MC","Solanum","emulans","flowers",4,2,2,"MC, 12:18","eastern black nightshade","",NA,NA,NA,NA,NA,NA,NA,NA
"priv046","ks_priv046","ks",7,22,2025,4,"MC","Hylodesmum","glutinosum","flowers",56,8,7,"no","pointed-leaved tick-trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv046","ks_priv046","ks",7,22,2025,4,"MC","Hylodesmum","glutinosum","flowers",25,1,25,"no","pointed-leaved tick-trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv046","ks_priv046","ks",7,22,2025,4,"MC","Campanulastrum","americanum","flowers",12,3,4,"MC, 12:27","tall bellflower","",NA,NA,NA,NA,NA,NA,NA,NA
"priv046","ks_priv046","ks",7,22,2025,4,"MC","Campanulastrum","americanum","flowers",14,1,14,"no","tall bellflower","",NA,NA,NA,NA,NA,NA,NA,NA
"priv043","ks_priv043","ks",7,22,2025,4,"RR","Ruellia","humilis","flowers",1,1,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv043","ks_priv043","ks",7,22,2025,4,"RR","Pycnanthemum","tenuifolium","flowers",360,5,72,"no","narrowleaf mountainmint","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",7,23,2025,4,"RR","Euphorbia","marginata","flowers",10,1,10,"RR, 9:48","snow-on-the-mountain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",7,23,2025,4,"RR","Ruellia","humilis","flowers",4,4,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",7,23,2025,4,"RR","Erigeron","strigosus","flowers",6,3,2,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",7,23,2025,4,"RR","Pediomelum","tenuiflorum","flowers",24,8,3,"no","slimflower scurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",7,23,2025,4,"MC","Torilis","arvensis","flowers",72,4,18,"no","common hedge parsley","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",7,23,2025,4,"MC","Rudbeckia","hirta","flowers",1,1,1,"no","black-eyed susan","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",7,23,2025,4,"MC","Teucrium","canadense","flowers",6,1,6,"no","american germander","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",7,23,2025,4,"MC","Torilis","arvensis","flowers",8,1,8,"no","common hedge parsley","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",7,23,2025,4,"MC","Medicago","lupulina","inflorescences",18,18,1,"no","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",7,23,2025,4,"MC","Trifolium","repens","inflorescences",2,2,1,"no","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",7,23,2025,4,"MC","Geum","canadense","flowers",2,2,1,"no","white avens","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",7,23,2025,4,"MC","Pediomelum","tenuiflorum","flowers",144,12,12,"no","slimflower scurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",7,23,2025,4,"MC","Ruellia","humilis","flowers",18,9,2,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",7,23,2025,4,"MC","Verbena","stricta","flowers",6,1,6,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",7,23,2025,4,"MC","Asclepias","stenophylla","flowers",54,2,27,"no","slimleaf milkweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",7,23,2025,4,"MC","Vernonia","baldwinii","flowers",5,1,5,"MC, 10:30","western ironweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",7,23,2025,4,"MC","Torilis","arvensis","flowers",114,3,38,"no","common hedge parsley","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",7,23,2025,4,"MC","Asclepias","verticillata","flowers",7,1,7,"no","whorled milkweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",7,23,2025,4,"RR","Torilis","arvensis","flowers",9,1,9,"no","common hedge parsley","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",7,23,2025,4,"RR","Verbena","stricta","flowers",12,1,12,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",7,23,2025,4,"RR","Pediomelum","tenuiflorum","flowers",18,3,6,"no","slimflower scurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",7,23,2025,4,"RR","Ruellia","humilis","flowers",1,1,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",7,23,2025,4,"RR","Euphorbia","marginata","flowers",24,2,12,"no","snow-on-the-mountain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv041","ks_priv041","ks",7,23,2025,4,"MC","Rudbeckia","hirta","flowers",2,2,1,"no","black-eyed susan","",NA,NA,NA,NA,NA,NA,NA,NA
"priv040","ks_priv040","ks",7,23,2025,4,"RR","Solanum","carolinense","flowers",3,1,3,"no","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",7,26,2025,4,"RR","Pycnanthemum","tenuifolium","flowers",200,20,10,"no","narrowleaf mountainmint","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",7,26,2025,4,"RR","Agrimonia","parviflora","flowers",3,1,3,"RR, 10:40","swamp agrimony","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",7,26,2025,4,"RR","Chamaecrista","fasciculata","flowers",3,3,1,"no","partridge pea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",7,26,2025,4,"MC","Erigeron","strigosus","flowers",18,3,6,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",7,26,2025,4,"MC","Ruellia","humilis","flowers",19,19,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",7,26,2025,4,"MC","Linum","sulcatum","flowers",5,5,1,"no","grooved yellow flax","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",7,26,2025,4,"MC","Dianthus","armeria","flowers",2,2,1,"no","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",7,26,2025,4,"MC","Erigeron","strigosus","flowers",3,1,3,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",7,26,2025,4,"MC","Chamaecrista","fasciculata","flowers",2,1,2,"no","partridge pea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv060","ks_priv060","ks",7,26,2025,4,"RR","Verbena","stricta","flowers",48,3,16,"no","hoary vervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv060","ks_priv060","ks",7,26,2025,4,"RR","Ruellia","humilis","flowers",1,1,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv060","ks_priv060","ks",7,26,2025,4,"RR","Cichorium","intybus","flowers",1,1,1,"RR, 11:11","chicory","",NA,NA,NA,NA,NA,NA,NA,NA
"priv060","ks_priv060","ks",7,26,2025,4,"RR","Trifolium","repens","inflorescences",2,2,1,"no","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv056","ks_priv056","ks",7,27,2025,4,"MC","Solanum","carolinense","flowers",2,1,2,"no","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv056","ks_priv056","ks",7,27,2025,4,"MC","Rudbeckia","hirta","flowers",130,26,5,"no","black-eyed susan","",NA,NA,NA,NA,NA,NA,NA,NA
"priv056","ks_priv056","ks",7,27,2025,4,"MC","Sabatia","campestre","flowers",1,1,1,"no","meadow pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv056","ks_priv056","ks",7,27,2025,4,"MC","Erigeron","strigosus","flowers",36,4,9,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv056","ks_priv056","ks",7,27,2025,4,"MC","Ruellia","humilis","flowers",1,1,1,"no","hairy ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv056","ks_priv056","ks",7,27,2025,4,"MC","Pycnanthemum","tenuifolium","flowers",32,4,8,"no","narrowleaf mountainmint","",NA,NA,NA,NA,NA,NA,NA,NA
"priv056","ks_priv056","ks",7,27,2025,4,"MC","Daucus","carota","flowers",570,3,190,"no","wild carrot","",NA,NA,NA,NA,NA,NA,NA,NA
"priv056","ks_priv056","ks",7,27,2025,4,"MC","Teucrium","canadense","flowers",35,5,7,"no","american germander","",NA,NA,NA,NA,NA,NA,NA,NA
"priv055","ks_priv055","ks",7,27,2025,4,"RR","Teucrium","canadense","flowers",6,2,3,"no","american germander","",NA,NA,NA,NA,NA,NA,NA,NA
"priv055","ks_priv055","ks",7,27,2025,4,"RR","Daucus","carota","flowers",9107,7,1301,"RR, 11:30","wild carrot","",NA,NA,NA,NA,NA,NA,NA,NA
"priv055","ks_priv055","ks",7,27,2025,4,"RR","Rudbeckia","hirta","flowers",13,13,1,"no","black-eyed susan","",NA,NA,NA,NA,NA,NA,NA,NA
"priv055","ks_priv055","ks",7,27,2025,4,"RR","Dianthus","armeria","flowers",11,11,1,"no","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv055","ks_priv055","ks",7,27,2025,4,"RR","Erigeron","strigosus","flowers",9,3,3,"no","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv013","mo_priv013","mo",5,7,2025,1,"RR","Barbarea","vulgaris","flowers",673,56,12,"RR, 10:11","common wintercress","",NA,NA,NA,NA,NA,NA,NA,NA
"priv013","mo_priv013","mo",5,7,2025,1,"RR","Oxalis","dillenii","flowers",5,5,1,"no","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv013","mo_priv013","mo",5,7,2025,1,"RR","Cardamine","parviflora","flowers",41,13,3,"RR, 10:22","sand bittercress","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","mo_priv020","mo",5,7,2025,1,"SG","Veronica","officinalis","flowers",473,475,1,"no","veronica speedwell","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","mo_priv020","mo",5,7,2025,1,"SG","Cerastium","fontanum","flowers",179,179,1,"SG, 1234","common mouse-ear chickweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","mo_priv020","mo",5,7,2025,1,"SG","Veronica","officinalis","flowers",327,163,2,"no","veronica speedwell","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","mo_priv020","mo",5,7,2025,1,"SG","Cruciata","pedemontana","flowers",2375,140,17,"no","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","mo_priv020","mo",5,7,2025,1,"SG","Cardamine","parviflora","flowers",4,1,4,"SG, 1259","sand bittercress","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","mo_priv020","mo",5,7,2025,1,"SG","Myosotis","verna","flowers",4,1,4,"SG, 1305","early forget-me-not","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","mo_priv019","mo",5,7,2025,1,"JA","Trifolium","repens","inflorescences",430,430,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","mo_priv019","mo",5,7,2025,1,"JA","Veronica","officinalis","flowers",280,280,1,"JA12:10","veronica speedwell","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","mo_priv019","mo",5,7,2025,1,"JA","Galium","aparine","flowers",494,1,1,"JA, 1209","catchweed bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","mo_priv019","mo",5,7,2025,1,"JA","Barbarea","vulgaris","flowers",29,29,1,"JA,1213","common wintercress","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","mo_priv019","mo",5,7,2025,1,"JA","Cerastium","fontanum","flowers",2,2,1,"JA,1208","common mouse-ear chickweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv004","mo_priv004","mo",5,7,2025,1,"RR","Galium","aparine","flowers",68,34,2,"no","catchweed bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv004","mo_priv004","mo",5,7,2025,1,"RR","Thlaspi","arvense","flowers",5,2,3,"no","field pennycress","",NA,NA,NA,NA,NA,NA,NA,NA
"priv005","mo_priv005","mo",5,7,2025,1,"JA","Galium","aparine","flowers",85,17,5,"JA, 1514","catchweed bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv005","mo_priv005","mo",5,7,2025,1,"JA","Barbarea","vulgaris","flowers",50,5,10,"JA, 1517","common wintercress","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",5,8,2025,1,"RR","Cerastium","fontanum","flowers",1,1,1,"RR, 10:24","common mouse-ear chickweed","E to W",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",5,8,2025,1,"RR","Potentilla","simplex","flowers",31,31,1,"RR, 10:31","common cinquefoil","E to W",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",5,8,2025,1,"JA","Ambrosia","artemisiifolia","flowers",2,2,1,"JA, 11:10","common ragweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",5,8,2025,1,"JA","Thlaspi","arvense","flowers",9,5,2,"none","field pennycress","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",5,8,2025,1,"JA","Veronica","officinalis","flowers",3,3,1,"none","veronica speedwell","",NA,NA,NA,NA,NA,NA,NA,NA
"priv003","mo_priv003","mo",5,8,2025,1,"RR","none","none","none",0,0,0,"no","none","E to W, no flowers detected",NA,NA,NA,NA,NA,NA,NA,NA
"priv043","mo_priv043","mo",5,8,2025,1,"JA","Oxalis","dillenii","flowers",68,68,1,"JA,13:37","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv043","mo_priv043","mo",5,8,2025,1,"JA","Veronica","officinalis","flowers",227,227,1,"No","veronica speedwell","",NA,NA,NA,NA,NA,NA,NA,NA
